,RAZON SOCIAL,POTENCIAL UNO,NOMBRE COMERCIAL,RUC,CONSIGNATARIO,POSICION ARANCELARIA,CODIGO COMPLEMENTARIO,CODIGO SUPLEMENTARIO,DESCRIPCION POSICION,DESCRIPCION DEL DESPACHO,MARCA,MODELO,REFRENDO,ITEM,DAU,FECHA DESPACHO,FECHA EMBARQUE,FECHA LLEGADA,FECHA LIQUIDACION,FECHA PAGO,FECHA SALIDA ALMACEN,REGIMEN,NUMERO MANIFIESTO,MANIFIESTO,CODIGO DOCUMENTO TRANSPORTE,DOCUMENTO TRANSPORTE,ADUANA,PAIS ORIGEN,PAIS PROCEDENCIA,PAIS EMBARQUE,PUERTO EMBARQUE,VIA TRANSPORTE,CONTENEDORES,DEPOSITO,FOB U$S,FLETE U$S,SEGURO U$S,CIF U$S,FACTURA,VALOR FACTURA U$S,BASE IMPONIBLE U$S,KGS NETO,KGS BRUTO,UNIDADES,TIPO UNIDAD,PRECIO UNITARIO U$S,CANTIDAD COMERCIAL,UNIDAD COMERCIAL,PRECIO UNITARIO COMERCIAL U$S,TIPO UNIDAD NOMENCLADOR,ADVAL,MONEDA,EMBARCADOR,INCOTERM,CODIGO LIBERACION,ESTADO MERCADERIA,CLASE MERCADERIA,PAIS DESTINO,TOTAL FOB U$S,TOTAL FLETE U$S,TOTAL SEGURO U$S,TOTAL CIF U$S,TOTAL KGS NETO,TOTAL KGS BRUTO,TOTAL BASE IMPONIBLE,TOTAL CANTIDAD BULTOS,TOTAL AJUSTES,TOTAL OTROS AJUSTES,CLASE,VERIFICADOR,AGENTE AFIANZADO,NAVE,AGENCIA TRANSPORTE,EMPRESA TRANSPORTE,AFORADOR,FECHA AFORO,TIPO AFORO,ACTIVIDAD PRINCIPAL DEL IMPORTADOR,DIRECCION DEL IMPORTADOR,DIRECCION DEL CONSIGNATARIO,CONSOLIDADORA
1881,PRECISAGRO S.A.,,,1792522005001,,3102.10.10.00,0,1,Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante),"UREA PERLADA, UREA PERLADA",SIN MARCA,SIN MODELO,2820241000516430,2,,2024-03-11,2023-12-23,2024-03-17,2024-03-11,2024-03-13,2024-03-26,IMPORTACION A CONSUMO,,CEC202477890019,CEC20247789001900030000,3G,GUAYAQUIL MARITIMO,RUSSIAN FEDERATION,FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.0,05777783-STOREOCEAN S.A.,"460,135.50",0.0,0.00,"460,135.50",G01-00672,"462,301.75","626,785.50","1,650,000.00",0.0,"1,650,000.00",KILOGRAMO BRUTO,0.28,"1,650.00",TM,278.87,"kg, Kilogramo",0.0,DOL,GLOBAL FERTILIZER TRADING COMPANY LIMITED,CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,30 AGUSTOS M,02777789-HANSAMARITIME S.A.,02777789-HANSAMARITIME S.A.,DACEVEDO-ACEVEDO RAMOS DIANA LIZZETTE,0000-00-00,AFORO FISICO INTRUSIVO,9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,
1882,PRECISAGRO S.A.,,,1792522005001,,3102.10.10.00,0,1,Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante),"UREA PERLADA, UREA PERLADA",SIN MARCA,SIN MODELO,2820241000516430,3,,2024-03-11,2023-12-23,2024-03-17,2024-03-11,2024-03-13,2024-03-26,IMPORTACION A CONSUMO,,CEC202477890019,CEC20247789001900030000,3G,GUAYAQUIL MARITIMO,RUSSIAN FEDERATION,FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.0,05777783-STOREOCEAN S.A.,"460,135.50",0.0,0.00,"460,135.50",G01-00673,"462,301.75","626,785.50","1,650,000.00",0.0,"1,650,000.00",KILOGRAMO BRUTO,0.28,"1,650.00",TM,278.87,"kg, Kilogramo",0.0,DOL,GLOBAL FERTILIZER TRADING COMPANY LIMITED,CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,30 AGUSTOS M,02777789-HANSAMARITIME S.A.,02777789-HANSAMARITIME S.A.,DACEVEDO-ACEVEDO RAMOS DIANA LIZZETTE,0000-00-00,AFORO FISICO INTRUSIVO,9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,
1883,PRECISAGRO S.A.,,,1792522005001,,3102.10.10.00,0,1,Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante),"UREA PERLADA, UREA PERLADA",SIN MARCA,SIN MODELO,2820241000516430,4,,2024-03-11,2023-12-23,2024-03-17,2024-03-11,2024-03-13,2024-03-26,IMPORTACION A CONSUMO,,CEC202477890019,CEC20247789001900030000,3G,GUAYAQUIL MARITIMO,RUSSIAN FEDERATION,FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.0,05777783-STOREOCEAN S.A.,"2,166.26",0.0,0.00,"2,166.26",G01-00672,"462,301.75","2,166.28","7,768.00",0.0,"7,768.00",KILOGRAMO BRUTO,0.28,7.77,TM,278.87,"kg, Kilogramo",0.0,DOL,GLOBAL FERTILIZER TRADING COMPANY LIMITED,CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,30 AGUSTOS M,02777789-HANSAMARITIME S.A.,02777789-HANSAMARITIME S.A.,DACEVEDO-ACEVEDO RAMOS DIANA LIZZETTE,0000-00-00,AFORO FISICO INTRUSIVO,9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,
1884,PRECISAGRO S.A.,,,1792522005001,,3102.10.10.00,0,1,Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante),"UREA PERLADA, UREA PERLADA",SIN MARCA,SIN MODELO,2820241000516430,5,,2024-03-11,2023-12-23,2024-03-17,2024-03-11,2024-03-13,2024-03-26,IMPORTACION A CONSUMO,,CEC202477890019,CEC20247789001900030000,3G,GUAYAQUIL MARITIMO,RUSSIAN FEDERATION,FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.0,05777783-STOREOCEAN S.A.,"2,166.26",0.0,0.00,"2,166.26",G01-00673,"462,301.75","2,166.28","7,768.00",0.0,"7,768.00",KILOGRAMO BRUTO,0.28,7.77,TM,278.87,"kg, Kilogramo",0.0,DOL,GLOBAL FERTILIZER TRADING COMPANY LIMITED,CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,30 AGUSTOS M,02777789-HANSAMARITIME S.A.,02777789-HANSAMARITIME S.A.,DACEVEDO-ACEVEDO RAMOS DIANA LIZZETTE,0000-00-00,AFORO FISICO INTRUSIVO,9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,
1885,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,,,991441336001,,3102.10.10.00,0,1,Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante),"UREA PRILADA, PRILLED UREA IN BULK",NITRON,SIN MODELO,2820241000533387,1,,2024-03-13,2023-12-23,2024-03-17,2024-03-13,2024-03-13,2024-03-26,IMPORTACION A CONSUMO,,CEC202477890019,CEC20247789001900020000,1P,GUAYAQUIL MARITIMO,RUSSIAN FEDERATION,FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.0,05777783-STOREOCEAN S.A.,"951,160.69",0.0,"1,795.80","952,956.50",I-23-0006461,"951,160.69","1,284,510.00","3,315,535.00",0.0,"3,315,535.00",KILOGRAMO BRUTO,0.29,"3,315,535.00",KG,0.29,"kg, Kilogramo",0.0,DOL,NITRON GROUP LLC,CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"951,160.69",0.0,"1,795.80","952,956.50","3,315,535.00",0.0,"1,284,510.00",0.0,0.0,0.0,,,01777804: ORTEGA NOROÑA KLEBER MARCELO,30 AGUSTOS M,02777789-HANSAMARITIME S.A.,02777789-HANSAMARITIME S.A.,,0000-00-00,AFORO AUTOMATICO,"0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
1886,FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.,,,991441336001,,3102.10.10.00,0,1,Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante),"UREA GRANULADA, GRANULAR UREA IN BULK",NITRON,SIN MODELO,2820241000533408,1,,2024-03-13,2023-12-23,2024-03-17,2024-03-13,2024-03-13,2024-03-26,IMPORTACION A CONSUMO,,CEC202477890019,CEC20247789001900010000,1G,GUAYAQUIL MARITIMO,RUSSIAN FEDERATION,FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.0,05777783-STOREOCEAN S.A.,"876,710.50",0.0,"1,640.39","878,350.88",I-23-0006460,"876,710.50","1,173,350.88","2,950,000.00",0.0,"2,950,000.00",KILOGRAMO BRUTO,0.3,"2,950,000.00",KG,0.3,"kg, Kilogramo",0.0,DOL,NITRON GROUP LLC,CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"876,710.50",0.0,"1,640.39","878,350.88","2,950,000.00",0.0,"1,173,350.88",0.0,0.0,0.0,,,01777804: ORTEGA NOROÑA KLEBER MARCELO,30 AGUSTOS M,02777789-HANSAMARITIME S.A.,02777789-HANSAMARITIME S.A.,,0000-00-00,AFORO AUTOMATICO,"0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
1887,FERMAGRI S.A.,,,1791401344001,,3102.10.10.00,0,1,Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante),"UREA, NO APLICA",SIN MARCA,SIN MODELO,2820241000537449,1,,2024-03-14,2023-12-23,2024-03-17,2024-03-14,2024-03-14,2024-03-26,IMPORTACION A CONSUMO,,CEC202477890019,CEC20247789001900060000,7P,GUAYAQUIL MARITIMO,RUSSIAN FEDERATION,FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.0,05777783-STOREOCEAN S.A.,"303,923.94",0.0,"1,462.03","305,385.97",I-24-0000119,"303,923.94","415,903.78","1,105,178.00",0.0,"1,105,178.00",KILOGRAMO BRUTO,0.28,"1,105.18",TM,275.0,"kg, Kilogramo",0.0,DOL,NITRON GROUP LLC,CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"303,923.94",0.0,"1,462.03","305,385.97","1,105,178.00",0.0,"415,903.78",0.0,0.0,0.0,,,01777880: ALBARRACIN S.A.,30 AGUSTOS M,02777789-HANSAMARITIME S.A.,02777789-HANSAMARITIME S.A.,,0000-00-00,AFORO AUTOMATICO,5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS,KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS,,
1888,SOLVESA ECUADOR S.A,,,990839557001,SOLVESA ECUADOR S.A.,3102.10.10.00,0,0,Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante),"UREA PRILADA, UREA PRILADA",SIN MARCA,SIN MODELO,2820241000586117,1,,2024-03-20,2024-02-02,2024-03-29,2024-04-30,0000-00-00,0000-00-00,IMPORTACION A CONSUMO,,CEC202477890024,CEC20247789002400070000,8P,GUAYAQUIL MARITIMO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUULU-UST-LUGA,MARITIMO,0.0,05777783-STOREOCEAN S.A.,"240,755.91",0.0,284.82,"241,040.72",I-24-0000796,"240,755.91","318,040.72","77,000.00",0.0,"770,000.00",KILOGRAMO BRUTO,0.31,"770,000.00",KG,0.31,"kg, Kilogramo",0.0,DOL,NITRON GROUP CORPORATION,CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"240,755.91",0.0,284.82,"241,040.72","77,000.00",0.0,"318,040.72",0.0,0.0,0.0,,,01777779: JIMENEZ QUIROZ BORIS LENIN,VERILA,02777789-HANSAMARITIME S.A.,02777789-HANSAMARITIME S.A.,,0000-00-00,AFORO AUTOMATICO,5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS,"CASUARINA 100 Y VIA A DAULE, GUAYAQUIL",,
1889,PRECISAGRO S.A.,,,1792522005001,PRECISAGRO S.A,3102.10.10.00,0,1,Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante),"UREA PERLADA, UREA PERLADA",SIN MARCA,SIN MODELO,2820241000592669,1,,2024-03-21,2024-01-26,2024-03-29,2024-03-21,2024-03-22,0000-00-00,IMPORTACION A CONSUMO,,CEC202477890024,CEC20247789002400040000,3G,GUAYAQUIL MARITIMO,RUSSIAN FEDERATION,FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.0,05777783-STOREOCEAN S.A.,"507,160.50",0.0,0.00,"507,160.50",G01-00760,"507,160.50","673,810.50","1,650,000.00",0.0,"1,650,000.00",KILOGRAMO BRUTO,0.31,"1,650.00",TM,307.37,"kg, Kilogramo",0.0,DOL,GLOBAL FERTILIZER TRADING COMPANY LIMITED,CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"880,138.50",0.0,0.00,"880,138.50","3,000,000.00",0.0,"1,183,138.50",0.0,0.0,0.0,,,01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,VERILA,02777789-HANSAMARITIME S.A.,02777789-HANSAMARITIME S.A.,ERIVERA-RIVERA HERNANDEZ ELENA LISBETH,0000-00-00,AFORO FISICO INTRUSIVO,9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,
1890,PRECISAGRO S.A.,,,1792522005001,PRECISAGRO S.A,3102.10.10.00,0,1,Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante),"UREA GRANULAR, UREA GRANULAR",SIN MARCA,SIN MODELO,2820241000592669,2,,2024-03-21,2024-01-26,2024-03-29,2024-03-21,2024-03-22,0000-00-00,IMPORTACION A CONSUMO,,CEC202477890024,CEC20247789002400040000,3G,GUAYAQUIL MARITIMO,RUSSIAN FEDERATION,FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.0,05777783-STOREOCEAN S.A.,"372,978.00",0.0,0.00,"372,978.00",G02-00065,"372,978.00","509,328.00","1,350,000.00",0.0,"1,350,000.00",KILOGRAMO BRUTO,0.28,"1,350.00",TM,276.28,"kg, Kilogramo",0.0,DOL,GLOBAL FERTILIZER TRADING COMPANY LIMITED,CIF,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.,VERILA,02777789-HANSAMARITIME S.A.,02777789-HANSAMARITIME S.A.,ERIVERA-RIVERA HERNANDEZ ELENA LISBETH,0000-00-00,AFORO FISICO INTRUSIVO,9993-OTROS,"Sector Quitumbe, calle S31 y Quipu, conjunto AsociaciÃ³n de Ayuda Mutua para el Bienestar Humano No. Oe2-204 S30., GUAYAQUIL",,
1891,FERMAGRI S.A.,,,1791401344001,FERMAGRI S.A.,3102.10.10.00,0,1,Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante),"UREA, NO APLICA",UREA PRILADA A GRANEL,SIN MODELO,2820241000593927,1,,2024-03-21,2024-02-02,2024-03-29,2024-03-21,2024-03-21,0000-00-00,IMPORTACION A CONSUMO,,CEC202477890024,CEC20247789002400060000,2P,GUAYAQUIL MARITIMO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUULU-UST-LUGA,MARITIMO,0.0,05777783-STOREOCEAN S.A.,"1,021,350.00",0.0,"13,513.50","1,034,863.50",I-24-0000458,"1,021,350.00","1,364,863.50","3,300,000.00",0.0,"3,300,000.00",KILOGRAMO BRUTO,0.31,"3,300.00",TM,309.5,"kg, Kilogramo",0.0,DOL,NITRON,CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"1,021,350.00",0.0,"13,513.50","1,034,863.50","3,300,000.00",0.0,"1,364,863.50",0.0,0.0,0.0,,,01777880: ALBARRACIN S.A.,VERILA,02777789-HANSAMARITIME S.A.,02777789-HANSAMARITIME S.A.,,0000-00-00,AFORO AUTOMATICO,5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS,KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS,,
1892,FERMAGRI S.A.,,,1791401344001,FERMAGRI S.A.,3102.10.10.00,0,1,Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante),"UREA, NO APLICA",SIN MARCA,SIN MODELO,2820241000594395,1,,2024-03-21,2024-01-26,2024-03-27,2024-03-21,2024-03-21,0000-00-00,IMPORTACION A CONSUMO,,CEC202477890023,CEC20247789002300040000,1G,GUAYAQUIL MARITIMO,RUSSIAN FEDERATION,FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.0,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","725,956.00",0.0,"3,290.20","729,246.19",I-24-0000292,"725,956.00","949,246.19","2,200,000.00",0.0,"2,200,000.00",KILOGRAMO BRUTO,0.33,"2,200.00",TM,329.98,"kg, Kilogramo",0.0,DOL,NITRON GROUP CORPORATION,CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"725,956.00",0.0,"3,290.20","729,246.19","2,200,000.00",0.0,"949,246.19",0.0,0.0,0.0,,,01777880: ALBARRACIN S.A.,VERILA,02777789-HANSAMARITIME S.A.,02777789-HANSAMARITIME S.A.,GJIMENEZ-JIMENEZ CHICAY GLENDA ESPERANZA,0000-00-00,AFORO DOCUMENTAL,5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS,KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS,,
1893,FERMAGRI S.A.,,,1791401344001,FERMAGRI S.A.,3102.10.10.00,0,1,Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante),"UREA, NO APLICA",SIN MARCA,SIN MODELO,2820241000594452,1,,2024-03-21,2024-02-02,2024-03-27,2024-03-21,2024-03-21,0000-00-00,IMPORTACION A CONSUMO,,CEC202477890023,CEC20247789002300050000,1P,GUAYAQUIL MARITIMO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUULU-UST-LUGA,MARITIMO,0.0,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","660,000.00",0.0,"8,800.00","668,800.00",I-24-0000457,"660,000.00","888,800.00","2,200,000.00",0.0,"2,200,000.00",KILOGRAMO BRUTO,0.3,"2,200.00",TM,300.0,"kg, Kilogramo",0.0,DOL,NITRON GROUP LLC,CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"660,000.00",0.0,"8,800.00","668,800.00","2,200,000.00",0.0,"888,800.00",0.0,0.0,0.0,,,01777880: ALBARRACIN S.A.,VERILA,02777789-HANSAMARITIME S.A.,02777789-HANSAMARITIME S.A.,,0000-00-00,AFORO AUTOMATICO,5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS,KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS,,
1894,FERTISA AGIF C.L.,,,993208086001,FERTISA AGIF C.L.,3102.10.10.00,0,1,Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante),"GRANULAR UREA IN BULK, IN BULK",NITRON,SIN MODELO,2820241000608542,1,,2024-03-22,2024-01-26,2024-03-27,2024-04-30,0000-00-00,2024-03-29,IMPORTACION A CONSUMO,,CEC202477890023,CEC20247789002300010000,2G,GUAYAQUIL MARITIMO,RUSSIAN FEDERATION,FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.0,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","486,128.50",0.0,686.32,"486,814.81",I-24-0000293,"486,128.50","629,814.81","1,430,000.00",0.0,"1,430,000.00",KILOGRAMO BRUTO,0.34,"1,430.00",TM,339.95,"kg, Kilogramo",0.0,DOL,NITRON GROUP LLC,CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"486,128.50",0.0,686.32,"486,814.81","1,430,000.00",0.0,"629,814.81",0.0,0.0,0.0,,,01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.,VERILA,02777789-HANSAMARITIME S.A.,02777789-HANSAMARITIME S.A.,,0000-00-00,AFORO AUTOMATICO,5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D,LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8,,
1895,FERTISA AGIF C.L.,,,993208086001,FERTISA AGIF C.L.,3102.10.10.00,0,1,Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante),"PRILLED UREA IN BULK, IN BULK",NITRON,SIN MODELO,2820241000617219,1,,2024-03-24,2024-02-02,2024-03-27,2024-04-30,0000-00-00,2024-03-29,IMPORTACION A CONSUMO,,CEC202477890023,CEC20247789002300020000,3P,GUAYAQUIL MARITIMO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUULU-UST-LUGA,MARITIMO,0.0,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","1,754,500.00",0.0,"2,451.18","1,756,951.12",I-24-0000461,"1,754,500.00","2,306,951.25","5,500,000.00",0.0,"5,500,000.00",KILOGRAMO BRUTO,0.32,"5,500.00",TM,319.0,"kg, Kilogramo",0.0,DOL,NITRON GROUP LLC,CFR,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,"1,875,340.00",0.0,"2,641.77","1,877,981.75","5,880,000.00",0.0,"2,466,361.75",0.0,0.0,0.0,,,01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.,VERILA,02777789-HANSAMARITIME S.A.,02777789-HANSAMARITIME S.A.,,0000-00-00,AFORO AUTOMATICO,5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D,LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8,,
1896,FERTISA AGIF C.L.,,,993208086001,FERTISA AGIF C.L.,3102.10.10.00,0,1,Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante),"PRILLED UREA IN BULK, IN BULK",NITRON,SIN MODELO,2820241000617219,2,,2024-03-24,2024-02-02,2024-03-27,2024-04-30,0000-00-00,2024-03-29,IMPORTACION A CONSUMO,,CEC202477890023,CEC20247789002300020000,3P,GUAYAQUIL MARITIMO,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUULU-UST-LUGA,MARITIMO,0.0,"05909272-FERTISA, FERTILIZANTES, TERMINALES I SERVICIOS C.L","120,840.00",0.0,190.59,"121,030.59",I-24-0000837,"120,840.00","159,410.59","380,000.00",0.0,"380,000.00",KILOGRAMO BRUTO,0.32,380.00,TM,318.0,"kg, Kilogramo",0.0,DOL,NITRON GROUP LLC,DAP,"0640-TRANSFERENCIAS E IMPORTACIONES CON TARIFA CERO IVA, APLICA TEXTO LEGAL # 4 ART. 55 LRTI  Reformado por el Art. 24 de la Ley Orgánica de Simplificación y Progresividad Tributaria (31-DIC-2019)",NUEVO,,ECUADOR,,,,,,,,,,,,,01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.,VERILA,02777789-HANSAMARITIME S.A.,02777789-HANSAMARITIME S.A.,,0000-00-00,AFORO AUTOMATICO,5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D,LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8,,
